id,name,genres,followers,musicbrainz_id,type,country_of_origin,date_of_origin,year_of_origin,disambiguation,needs_review
5Matrg5du62bXwer29cU5T,Benny The Butcher,['boom bap'],544271.0,8ffb6b8e-3933-4f93-b315-8f5293b1b350,Person,,,1984-11-27,US rapper,False
7o2ZQYM7nTsaVdkXY38UAA,Em Beihold,[],700279.0,7575e3b8-ba04-4acc-a895-9cc528f86525,Person,US,,1999-01-21,,False
75VKfyoBlkmrJFDqo1o2VY,Fireboy DML,"['afrobeats', 'afrobeat', 'afropop', 'afro r&b', 'afropiano', 'afro soul', 'afroswing']",4834566.0,4d09a017-4e09-47a7-b274-a7e0767ac4e0,Person,,,1996-02-05,Nigerian rapper,False
3qiHUAX7zY4Qnjx8TNUzVx,Yeat,['rage rap'],6130939.0,9e6a6a2f-f696-4cc0-87f1-e4f712e46802,Person,US,,2000-02-26,,False
1r29dFdSenwksTQdkH7r6I,lil Shordie Scott,[],51217.0,3005c19e-3f77-49dc-a734-468ca0ee9b38,Person,US,,,,False
1Z25ZlGHqqlr3o1UGQOfNn,JNR CHOI,[],79858.0,419e6697-0f18-432f-af9c-380418742279,Person,GB,,,,False
04uu8U3I1h26Fp2NBkPTRZ,Sam Tompkins,[],248520.0,6c8fd0be-d961-454c-aee0-4366a6dbc993,Person,US,,1931-01-22,"American singer and songwriter, “King of Soul”",False
6FaLegXtqjGZBH5VFrOlwG,Ktlyn,[],205595.0,43d66bcc-14b9-4e91-b2c5-c649198560e1,Person,,,,,False
6olE6TJLqED3rqDCT0FyPh,Nirvana,"['grunge', 'rock']",23923045.0,5b11f4ce-a62d-471e-81fc-a69a8278c7da,Group,US,,1987,1980s–1990s US grunge band,False
1Cd373x8qzC7SNUg5IToqp,BoyWithUke,[],4671057.0,a148ffde-581c-4c39-a8f1-bc49dec7fe68,Person,US,,2002-08-25,,False
1Ffb6ejR6Fe5IamqA5oRUF,Bring Me The Horizon,"['metalcore', 'emo', 'screamo', 'rock', 'post-hardcore']",6727681.0,074e3847-f67f-49f9-81f1-8c8cea147e8e,Group,GB,,2004-03,,False
7jLpPyJ5gQxCvwiBsUfFu6,4*TOWN (From Disney and Pixar’s Turning Red),[],303642.0,c5375deb-a41f-4444-9811-807188214d6a,Group,CA,,2022-02-21,fictional band,True
60wslYioiBcxSTInM4nIy2,Jordan Fisher,[],446017.0,0096b09f-b79f-4a1e-aeb0-c5fbb7a2a2dd,Person,US,,1948-10-17,author,False
7hCuNVmOMT7ntattMgmL96,Finneas O'Connell,[],31015.0,151cd917-1ee2-4702-859f-90899ad897f8,Person,US,,1997-07-30,,False
10WKlp1bjWxC1IWbpX4Q6l,Topher Ngo,[],4622.0,eac91e0c-d3f2-4847-802f-08fe59671533,,,,,,False
0wSCwQI0t7XUj0zdGO25PZ,Grayson Villanueva,[],4930.0,a2064df7-1b15-4a04-824d-a9dd4a19a664,,,,,,False
6NvsNA4Ea62yJh7ePTS8gz,Josh Levi,[],122332.0,ac53c83c-c969-477f-9564-769e1ed80519,Person,US,,1976-10-21,American singer-songwriter,False
5Vuvs6Py2JRU7WiFDVsI7J,Lucky Daye,[],905665.0,a7472b5e-9b6e-48a6-b910-37c940487086,Person,US,,1985-09-25,,False
0DxPHf2flBAcV2SnZPg3SV,Jake Scott,[],211489.0,440fd8aa-2a36-460c-8615-8af2cc06d62e,Person,US,,,ambient / drone musician,False
23xqmJEN3oVxwzqtNIyR5m,AnnenMayKantereit,"['german indie', 'german pop', 'german indie pop']",2206062.0,65daba7b-f387-46cc-a0c8-d0191b099586,Group,DE,,2011,,False
5wD0owYApRtYmjPWavWKvb,Giant Rooks,['german indie'],528721.0,917f3950-9a2a-4c0b-804c-06b1ffddd0c5,Group,DE,,,,False
51ZSh80McCt7vbqHouzW0A,Yahritza Y Su Esencia,"['sad sierreño', 'música mexicana', 'banda', 'corridos tumbados']",876579.0,8d953b16-01b8-4901-8986-6203cac5d16c,Group,US,,,,False
37230BxxYs9ksS7OkZw3IU,Chencho Corleone,['reggaeton'],2500787.0,60e7a87a-2a15-42cb-831a-fd699a8d9863,Person,PR,,1979-02-19,"Orlando Javier Valle Vega, member of reggaeton duo Plan B",False
4mwdnO2jZrMmMVrjcHsZBv,Kenny Mason,[],229184.0,c3d14b41-a48d-488f-bfed-ce0597bb0b1f,Person,US,,1938-08-21,"US country singer, songwriter, actor, record producer & entrepreneur",False
3win9vGIxFfBRag9S63wwf,Bailey Zimmerman,['country'],2160253.0,20543896-ec2c-48c4-b6b2-507c6cbe9918,Person,US,,2000-01-27,country singer–songwriter,False
6ykgQbKcZFy5qoKBU4YiWj,Dougie B,"['new york drill', 'drill', 'brooklyn drill']",199499.0,1550f952-c91b-40d7-9b4d-d26a259ee932,Person,US,,1989-08-17,"US rapper, a.k.a. “The BasedGod”",False
77oGJAObEl8wdAUrknL1gH,Bory300,"['new york drill', 'drill']",2244.0,972ce4aa-3c2b-4763-89be-f536e623b4d4,,,,,"US rapper, performs with Asian Doll",False
23DYJsw4uSCguIqiTIDtcN,Southside,['chicago drill'],193536.0,d642aa48-79ef-4837-b8df-72ae8a4ecf52,Person,US,,1989-02-02,"US rapper, producer",False
40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,"['country', 'red dirt']",7526761.0,4dbf5678-7a31-406a-abbe-232f8ac2cd63,Person,CA,,1959-11-05,Canadian singer/songwriter,False
0MoaBi6dSquXp6rrlqlF8R,Buscabulla,['latin indie'],113611.0,22c6dc01-76b9-4d63-a756-8abded216970,Group,,,2011,experimental pop project of Raquel Berrios and Luis del Valle,False
3LKXWvXFWrkwUzJWxzwVpW,Tony Dize,['reggaeton'],4106596.0,8be0594f-8c13-46bb-ab06-f93ffba5c776,Person,US,,1926-08-03,US jazz/standards vocalist,False
5n9bMYfz9qss2VOW89EVs2,Bomba Estéreo,"['latin alternative', 'electrocumbia']",1156604.0,aea8576d-7ad5-4430-bf2e-63725d80f05c,Group,CO,,2005,Colombian electro band,False
2sSGPbdZJkaSE2AbcGOACx,The Marías,['bedroom pop'],4150806.0,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,Group,GB,,1960,"UK rock band, “The Fab Four”",False
4NYMUsIcUUsBHbV9DICa5x,Nate Smith,['country'],593160.0,03ad1736-b7c9-412a-b442-82536d63a5c4,Person,US,,1969-08-06,US singer‐songwriter,False
3NR7hAacOhmcztWvD7vJfS,Sickick,[],1226554.0,ef8bad58-7034-4ece-8ee2-fc262a483433,Person,CA,,,,False
1PpDfXOUG7gxUjR1quWnwp,Amanda Reifer,[],27033.0,9d7a44f1-ec57-4d36-a9d3-a665c69d19f0,Person,BB,,,"Barbados born, former lead singer of pop group Cover Drive",True
6Lt6KFXX3P0v6vfrynQAMo,Beth Gibbons,[],204134.0,5adcb9d9-5ea2-428d-af46-ef626966e106,Person,GB,,1965-01-04,,False
1bPYCoigTRLOQwNfjpwmff,Tanna Leone,[],36234.0,fc054f5e-a2e7-4a1b-a9ab-549f1730d777,Person,,,1998-03-24,,False
6FD0unjzGQhX3b6eMccMJe,Ghostface Killah,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop']",1003900.0,3b39abeb-0064-4eed-9ddd-ee47a45c54cb,Person,US,,1970-01-28,,False
7nkr1fevjIVmgx5biwAWVo,Taylour Paige,[],16668.0,3bed6def-c875-4c74-90a4-6a8e16bf0e0f,Person,,,,,False
0bBz5bRBkExaej2HxtVfCw,347aidan,[],553928.0,bbd1e260-e399-4e91-84eb-ac4c38861d94,Person,,,2003-06-08,,False
5pR1zWq3UPsOpW1pTWayLf,Hitkidd,[],57256.0,8875b4b9-b057-481b-be88-57cd6f709bb2,Person,US,,1995-02-19,,False
2qoQgPAilErOKCwE2Y8wOG,GloRilla,[],2688513.0,2a7ef045-ca10-4cb5-8fe9-1f5d38e84bc2,Person,US,,1999-07-28,,False
1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,"['art pop', 'baroque pop', 'art rock']",2644274.0,4b585938-f271-45e2-b19a-91c634b5e396,Person,,,1958-07-30,,False
3rO1KMi81CCLjSjkImNtrA,CMG The Label,[],14929.0,627af5eb-0e79-469c-9b85-d1c118f63441,Group,,,,group of artists from the CMG label,False
7FOQfJbC3e4GNoheojERnF,SleazyWorld Go,[],605174.0,bb37b960-7ef5-4cc3-8a67-e493a5225aa2,Person,,,1998-01-17,,False
7qmpXeNz2ojlMl2EEfkeLs,Nicky Youre,[],343393.0,ace8e5aa-28ed-4139-ad04-ff84b04c53b9,Person,US,,1999-06-04,Pop,False
38PzLQE4GW8o7A18oGhi0x,hey daisy,[],39701.0,d24c555c-318d-4fa3-bcf9-a250475cf0af,Group,PL,,1992,Polish rock band,False
5XKFrudbV4IiuE5WuTPRmT,Stephen Sanchez,[],1933366.0,a4ac255f-9775-4c16-8642-7f51502e45dd,Person,US,,1947-09-21,author,False
4EVpmkEwrLYEg6jIsiPMIb,Fleet Foxes,"['indie folk', 'folk', 'indie']",1461170.0,fa97dd36-1b82-43d7-a6e4-2adeafd59cef,Group,US,,2006,,False
0B3kMiB21aPQlKumGDr4c7,Veeze,[],310706.0,a98813f5-9b93-44c3-b479-b826c778f165,Person,US,,,,False
3sUpZrkehiGBaMzs2h9Mmc,Corey Kent,"['country', 'texas country']",298123.0,e6d85c46-97ff-4f89-b30e-aa846961b01d,Person,US,,,American Science Fiction Author,False
5YlfEcVGygV1M3jH9GxkU7,Doodie Lo,['chicago drill'],109541.0,d0272d49-4e7a-44a0-a5bf-14a0828702ce,Person,US,,1991-10-22,,False
57vWImR43h4CaDao012Ofp,Steve Lacy,[],6617410.0,ca9766a0-1c30-43e6-a213-bac1334efc4a,Person,US,,1934-07-23,jazz saxophonist and composer 1934–2004,False
2ye2Wgw4gimLv2eAKyk1NB,Metallica,"['metal', 'thrash metal', 'rock', 'heavy metal', 'hard rock']",32835420.0,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,Group,US,,1981-10-28,,False
19k8AgwwTSxeaxkOuCQEJs,Jelly Roll,"['country hip hop', 'country']",6257274.0,3d094919-071f-4070-95dc-e1f350e4a5f3,Person,US,,1885-10-20,,False
2YOYua8FpudSEiB9s88IgQ,Yung Gravy,[],1772632.0,20b034b2-35a1-40be-908f-22d1b5681572,Person,US,,1996-03-19,,False
0gY0jm6QAzJCAslmZC3T35,Joony,[],79620.0,a89b097b-f8cb-47f8-b5bf-5362371c9737,Person,,,,,False
716NhGYqD1jl2wI1Qkgq36,Bizarrap,"['argentine trap', 'trap latino', 'urbano latino']",18388103.0,3b6abaef-febf-4cfe-943f-6a20cf0afdad,Person,AR,,1998-08-29,Argentine producer,False
52iwsT98xCoGgiGntTiR7K,Quevedo,[],6575249.0,ef9bb29f-f466-4e28-8064-32558f4bb2df,Person,,,2001-12-07,,False
4W48hZAnAHVOC2c8WH8pcq,The Temper Trap,[],787660.0,bb6eaced-69dd-4636-829f-9f987acc4fc3,Group,AU,,2005,Australian indie rock band,False
2f9ZiYA2ic1r1voObUimdd,Grace Jones,['art pop'],371090.0,b1c124b3-cf60-41a6-8699-92728c8a3fe0,Person,US,,1948-05-19,,False
0VkWDV0Bfd0EkXvaKAXUTl,Jackson Dean,"['country', 'country rock']",150246.0,5e6c760b-42e0-4df4-a221-0269355da00a,Person,US,,1917-06-07,American singer/actor,False
0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,"['reggaeton', 'pop urbano', 'latin', 'colombian pop']",15942590.0,30a57b7b-47c9-4234-86fd-9b8ff660e7cb,Person,CO,,2000-04-12,,False
46xBNx0j6cwY6sD9LgMTm1,Rosa Linn,[],476204.0,3de05898-e662-4b53-8c69-28bda89ad6fe,Person,AM,,2000-03-20,Armenian singer Roza Kostandyan,False
164Uj4eKjl6zTBKfJLFKKK,JVKE,[],6051671.0,f29e031f-c6b6-4d52-8edd-dc8e14378e74,Person,US,,2001-03-01,American singer and songwriter,False
2qAwMsiIjTzlmfAkXKvhVA,Armani White,[],629596.0,b904d624-9e05-4398-8f4f-88fbcf022f79,Person,US,,1944-09-12,,False
46pWGuE3dSwY3bMMXGBvVS,Rema,"['afrobeats', 'afrobeat', 'afropop', 'afropiano']",9310897.0,720c46ba-a0e4-4b58-aee2-3bd70c70901f,Person,NG,,2000-05-01,Nigerian singer and rapper,False
5y8tKLUfMvliMe8IKamR32,d4vd,[],4797412.0,d8e07579-ff5a-41f2-b7a7-c71880b8287a,Person,US,,2005-03-28,,False
1Qp56T7n950O3EGMsSl81D,Ghost,"['metal', 'hard rock']",3826424.0,2bcf2e02-5bc3-4c76-bf76-41126cb11444,Group,SE,,2008,Swedish metal band,False
2GB8NPGTvSHk3KwmxtVvaB,Katelyn Brown,['country'],17858.0,20ff3303-4fe2-4a47-a1b6-291e26aa3438,Person,US,,1933-05-03,The Godfather of Soul,False
5FxD8fkQZ6KcsSYupDVoSO,Omar Apollo,['bedroom pop'],1150681.0,0b966a38-5ad9-43c1-b86b-c07079523165,Person,US,,1997-05-20,,False
6XkjpgcEsYab502Vr1bBeW,Grupo Frontera,"['cumbia norteña', 'banda', 'norteño', 'música mexicana', 'corrido', 'corridos tumbados', 'grupera', 'tejano', 'ranchera']",7757650.0,4c57c827-4ce3-4cf4-9492-0ff7f1ee2b0f,Group,,,2022-06-08,,False
3Xt3RrJMFv5SZkCfUE8C1J,Kim Petras,[],1205868.0,54fc0558-12b5-4854-9d57-9441bcd73a72,Person,US,,1992-08-27,,False
59wfkuBoNyhDMQGCljbUbA,Diddy,"['hip hop', 'east coast hip hop']",2015592.0,cabb4fcf-4067-4ba5-908d-76ee66fcf0c6,Person,US,,1969-11-04,"Sean Combs, aka Puff Daddy, P. Diddy",False
5Ppie0uPnbnvGBYRwYmlt0,Megan Moroney,['country'],1248095.0,9eb2030a-c311-4cbf-a8f2-c57a58aa18ce,Person,US,,1997-10-09,country music singer/songwriter,False
1Ts9of7VPZElwPQnqnDSfW,Lyanno,"['reggaeton', 'trap latino', 'urbano latino']",2100944.0,c0bc2e29-76c8-4adb-a83a-caeb8618d9e3,Person,PR,,1996,,False
1GKIlPFdcewHtpDVCQ8zmJ,Brray,"['reggaeton', 'urbano latino']",880484.0,7cc8802d-0c05-4f78-ad35-421fea79dd0c,Person,PR,,1992-09-19,,False
7DQYAz99eM3Y5PkP9WtUew,Jax,[],763339.0,a2507d4d-3387-4d31-a6e8-f2c9794fb37e,Person,GB,,1987-07-25,,False
5vV3bFXnN6D6N3Nj4xRvaV,Jin,['k-pop'],9865260.0,7314b02b-4264-4c81-b79d-9e5a702e6270,Person,US,,1982-06-04,Chinese-American rapper Jin Au-Yeung,False
5KKpBU5eC2tJDzf0wmlRp2,RAYE,[],3183795.0,8be564c3-dfba-440b-af8c-4ffbceeef45e,Person,GB,,1997-10-24,English singer,False
12Zk1DFhCbHY6v3xep2ZjI,070 Shake,[],716179.0,741dbc8e-1cd5-4a66-b2b8-43bbad87ae12,Person,US,,1997-06-13,,False
4SsVbpTthjScTS7U2hmr1X,Arcángel,"['reggaeton', 'trap latino', 'urbano latino']",18206543.0,47e7833f-f1a7-4703-942d-9acf12f39a1d,Person,PR,,1985-12-23,"Austin Agustín Santos, reggaeton artist",False
1zkKkDDra0jlsiJYz57P3P,Mustafa,[],184324.0,49a81b90-444e-4ce9-95a4-a24df24e765f,Person,TR,,1954-05-26,,False
2auC28zjQyVTsiZKNgPRGs,RM,"['k-pop', 'k-rap']",17881064.0,58f1e354-ecbc-4fd3-aa25-97eb1d9bd8b9,Person,KR,,1994-09-12,"South Korean rapper, from BTS",False
4wVcCedmr7FHtUlFnIeJIG,Youjeen,['k-rock'],18321.0,95580754-42bd-4748-a11b-1006ed476743,Person,KR,,1977-07-05,,False
50NoVNy9GU1lCrDV8iGpyu,Ol' Dirty Bastard,"['east coast hip hop', 'old school hip hop', 'hardcore hip hop']",1211582.0,d50548a0-3cfd-4d7a-964b-0aef6545d819,Person,US,,1968-11-15,"Wu‐Tang founder, NYC rapper/producer",False
35WVTyRnKAoaGExqgktVyb,Hotel Ugly,[],1124894.0,a506f761-2c22-4b2f-8a94-bd748c2c8f75,Group,US,,1989,,False
6HvZYsbFfjnjFrWF950C9d,NewJeans,['k-pop'],12001769.0,49204a7a-ed85-407a-828f-6fd46f1d8126,Group,KR,,2022-07-22,,False
3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco,"['indie', 'lo-fi indie']",8219359.0,f2492c31-54a8-4347-a1fc-f81f72873bbf,Person,CA,,1990-04-30,,False
6udveWUgX4vu75FF0DTrXV,TAEYANG,['k-pop'],1851815.0,d84e5667-3cbe-4556-b551-9d7e4be95d71,Person,KR,,1988-05-18,BIGBANG,False
1oSPZhvZMIrWW5I41kPkkY,Jimin,['k-pop'],11010560.0,d2582c77-6b0f-4b2f-802f-8f3cad1a5fec,Person,KR,,1995-10-13,BTS,False
0elWFr7TW8piilVRYJUe4P,Natanael Cano,"['corridos tumbados', 'corrido', 'corridos bélicos', 'sierreño', 'sad sierreño', 'electro corridos', 'música mexicana', 'banda']",22373835.0,41925f30-8737-4fb8-af65-da918c0e98f3,Person,,,2001-03-27,,False
12GqGscKJx3aE4t07u7eVZ,Peso Pluma,"['corrido', 'corridos tumbados', 'corridos bélicos', 'música mexicana', 'sad sierreño', 'banda']",24803878.0,75e4f8ef-34c3-44fd-8467-88a7d9599f77,Person,MX,,1999-06-15,Mexican corridos tumbados singer,False
6Sbl0NT50roqWvy746MfVf,Gabito Ballesteros,"['corrido', 'corridos tumbados', 'corridos bélicos', 'música mexicana', 'sad sierreño', 'electro corridos', 'sierreño', 'banda']",6409246.0,cb36380b-a3e9-4f85-a233-ca694f326d39,Person,MX,,,,False
3OoC54nEM3Xl7Kn5hsDdpg,Finesse2tymes,[],327648.0,2debc153-336e-4b45-93e0-712f61e8efea,Person,US,,1992-06-10,,False
2GRDbUJRZwKzeiwxrjJdmQ,2Rare,"['jersey club', 'philly club']",157760.0,a46875f6-dd94-464a-b3da-761e5fddbe92,Person,US,,2000-08-12,,False
3LZZPxNDGDFVSIPqf4JuEf,Ice Spice,[],4948317.0,6f2c949d-9540-4421-bf02-27ae27e00e33,Person,US,,2000-01-01,,False
4MvZhE1iuzttcoyepkpfdF,ThxSoMch,[],574974.0,7e576af7-21e0-4926-bada-135d16a3e5ad,Person,,,,,False
4NZvixzsSefsNiIqXn0NDe,Maggie Rogers,[],1287171.0,c3d14b41-a48d-488f-bfed-ce0597bb0b1f,Person,US,,1938-08-21,"US country singer, songwriter, actor, record producer & entrepreneur",False
2LRoIwlKmHjgvigdNGBHNo,Feid,"['reggaeton', 'urbano latino']",19310467.0,eaee97f6-f2e4-414a-966c-f31a1fb4696a,Person,CO,,1992-08-19,Colombian singer-songwriter,False
71Ug2zQHWlJFjNCK8swHfL,Diana Gordon,[],50609.0,9650eef7-244e-4acc-bbd7-440656dfe670,Person,US,,1952-01-11,,False
78rUTD7y6Cy67W1RVzYs7t,PinkPantheress,['bedroom pop'],4924083.0,7441014f-f8f5-494f-81db-ff166fbc078d,Person,,,2001-04-19,,False
2CmaKO2zEGJ1NWpS1yfVGz,Falling In Reverse,"['emo', 'rap metal']",4395927.0,e56ab1ae-1cfa-4d0e-b33b-af31bff677c7,Group,US,,2008,,False
0eHQ9o50hj6ZDNBt6Ys1sD,Yandel,"['reggaeton', 'urbano latino', 'latin']",8997752.0,3d291f48-a8be-4113-baad-c73618a7897d,Person,PR,,1977-01-14,"Llandel Veguilla Malavé, from Wisin & Yandel",False
3FBEsNyIwRnOHOf1Rv3SLa,Superstar Pride,[],85755.0,1c1de177-984d-4208-9177-ca94f8776a39,Person,US,,1934-03-18,,False
1GmsPCcpKgF9OhlNXjOsbS,Lizzy McAlpine,[],1656472.0,6a726ac6-019e-455c-8bbb-571a77bed52e,Group,IE,,1969,Irish hard rock band,False
6BH1xcDkwbbyrLMUKECsW1,Toosii,[],2387029.0,87d59d19-2615-4ada-853f-d552bf3b56e5,Person,US,,2000-01-09,US rapper,False
5R1cUyk9ysrruOo4ErpGjg,LU KALA,[],60132.0,e0ed14a2-89e4-43f8-b173-ac0d4b4ff77b,Person,CA,,1995-07-21,,False
0M2CO5ijP35MDhNwvpgxTV,sped up nightcore,['nightcore'],190587.0,fb6e3911-3f9b-4308-877c-c4b6d76ca196,Other,,,,,False
0wH3O1Z1MJXYrl2BVENPD4,ARIZONATEARS,[],1200.0,,,,,,,False
3m5qlPf2OkihLz3dRYnkPA,Ovy On The Drums,['reggaeton'],1546808.0,9670119d-7c83-4dc2-b864-de820edf9ecd,Person,CO,,,,False
0XK6kT7xcZAlcYrNjOgzJe,Carla Morrison,['latin indie'],5090158.0,a41ac10f-0a56-4672-9161-b83f9b223559,Person,,,1945-08-31,,False
14zUHaJZo1mnYtn6IBRaRP,Justin Quiles,['reggaeton'],5086552.0,e5fdb46c-eb73-4820-94ba-5dd5b35948cf,Person,PR,,1990-03-29,,False
5qPRgWcEOGRzoIST0sHAiI,Angel Dior,['dembow'],128462.0,407fe493-a0f5-4dcd-bd86-bde9d7dc14e5,Person,IL,,,ambient / drone,False
2sG4zTOLvjKG1PSoOyf5Ej,Brandi Carlile,"['folk', 'americana']",944393.0,baf05baf-69fb-47dd-93c2-033536b8c385,Person,US,,1981-06-01,American country singer-songwriter,False
5XJDexmWFLWOkjOEjOVX3e,Eladio Carrion,"['trap latino', 'urbano latino']",9311306.0,239e3283-3b23-4606-8c3b-b5c3bd80313d,Person,PR,,1994-11-14,,False
4GJ6xDCF5jaUqD6avOuQT6,FIFTY FIFTY,['k-pop'],2044718.0,5c6b4031-c0e6-468f-ada5-28c33b7d4e0e,Group,KR,,2022-11-10,South Korean girl group,False
2rmkQLzj0k4nZdQehOUByO,Chino Pacas,"['corrido', 'corridos tumbados', 'corridos bélicos', 'música mexicana']",5577707.0,d4065b73-145c-4b82-a474-b622474dd5a1,Person,MX,,2007-10-18,,False
4DHLoiIqFYYFjH09WduvFd,Coco Jones,[],816843.0,f2903be0-79a7-4334-8cc5-e45309482a97,Person,US,,1931-09-12,US country music vocalist,False
1S82w4yw9TYIHZ889mPPaW,Kanii,['jersey club'],703601.0,1df4ebe1-48d3-4397-bf44-04323af730d0,Person,US,,2005-08-02,,False
0QdSoQy4EwwOACmhZobTQu,PR1ISVX,['jersey club'],36212.0,fc8cabc3-dede-4798-8480-553653d1f249,Person,,,,,False
0qpMYTgbXRi1ZcX6vend3T,Jack Black,[],594979.0,5182c1d9-c7d2-4dad-afa0-ccfeada921a8,Group,GB,,1968-09,English heavy metal band,False
33NVpKoXjItPwUJTMZIOiY,David Kushner,[],2825884.0,5441c29d-3602-4898-b1a1-b77fa23b8e50,Person,,,1947-01-08,English singer‐songwriter,False
0ys2OFYzWYB5hRDLCsBqxt,Fuerza Regida,"['corrido', 'corridos tumbados', 'corridos bélicos', 'música mexicana', 'sierreño', 'banda', 'sad sierreño', 'electro corridos']",21595684.0,e665ce26-6ce9-4c42-8f6a-7a361a0ba328,Group,MX,,2015,,False
7kjSuFGKhLm8b5qXoMhRkJ,Libianca,"['afrobeats', 'afrobeat']",585359.0,6f73cf76-8550-459d-935a-d9b932b4266b,Person,US,,2001,,False
1YRqgFNXqRyMDRr8ClS1NL,Kaliii,[],521080.0,67d33c91-279a-4185-a068-b7c6bfc4bc1a,Person,US,,2000-07-29,American rapper,False
6FAo7ORAHEzSSf5q10LLfN,Lil Mabu,"['new york drill', 'drill']",1460478.0,ac9a487a-d9d2-4f27-bb23-0f4686488345,Person,US,,1982-09-27,,False
64aJYyrXljOodnUG6jvhRD,DJ Luian,"['reggaeton', 'trap latino']",2400177.0,a6dfbea8-ffbb-4e51-ac3b-59d1c5f55974,Person,PR,,1990-07-01,,False
2T1aUibqR2QC2sINIDQOAK,Mambo Kingz,"['reggaeton', 'trap latino']",670280.0,64c99354-b025-4f3d-8232-f1490007cad6,Group,PR,,,"Edgar W. Semper & Xavier Semper, reggaeton producers",False
3DbwFQlvLxRSi2uX8mf81A,Sexyy Red,[],2397477.0,0953d634-b964-4f2a-b862-8de475aeaf47,Person,US,,1998-04-15,,False
4E2rKHVDssGJm2SCDOMMJB,Doechii,[],3296114.0,9f75277c-b283-4846-ac8c-f932255cd0ac,Person,US,,1998-08-14,US rapper,False
4e9TBaTlI3LVQz3tkTYC0I,Hailey Whitters,['country'],109993.0,684875cb-f334-4979-8043-ee8ec91000b9,Person,US,,1989-09-09,,False
7tjVFCxJdwT4NdrTmjyjQ6,Muni Long,[],1019101.0,66acfbaf-a28e-49c1-aeff-ef92e4358d90,Person,US,,1988-09-14,R&B/soul singer-songwriter,False
1lpOgw56wZLDa8gaP6bSIs,Fast & Furious: The Fast Saga,"['phonk', 'drift phonk']",93255.0,fd6781c2-5199-442f-a2aa-617b2ff958c3,Group,IT,,,Italian house/Italodance project,False
2Hm8pRagdhRNFBbCiGaJEI,chief wuk,['chicago drill'],15113.0,cb1fe1be-f30f-47c8-b041-32772f84764f,,,,,,False
5xkFVS6IwwgHEAaRzXc9U3,Tay Keith,[],76181.0,2a41f475-11b2-4ed2-9e9c-281e87296567,Person,GB,,1941,,False
5pCGvSxNNUcddlRrG0wsrY,Roisee,[],27733.0,46c72926-ae72-4e89-a709-047c40c42558,,,,,,False
2RQXRUsr4IW1f3mKyKsy4B,Noah Kahan,[],4579197.0,a2a3f910-b188-43e7-81d0-f1ac2a2f3e12,Person,US,,1997-01-05,,False
6kBjAFKyd0he7LiA5GQ3Gz,Aqua,"['europop', 'eurodance']",799144.0,a1ed5e33-22ff-4e7d-a457-42f4309e135f,Group,DK,,1994,Danish Euro‐dance group,False
3VrGfWE8YdYMK4ySpnE0ly,Lyrical Lemonade,[],230288.0,313ddbb5-f808-4dab-941e-5259f272e7ca,Other,,,2013-03-25,multi-media company,False
7Gi6gjaWy3DxyilpF1a8Is,Junior H,"['corridos tumbados', 'corrido', 'corridos bélicos', 'sad sierreño', 'sierreño', 'música mexicana', 'banda']",29428342.0,5f526374-0e88-4508-a8d6-7f25c16cb2d8,Person,US,,1934-12-09,,False
0T8Ix53aIN4F7aEKj4EnKy,Jasiel Nuñez,"['corridos tumbados', 'corrido', 'sad sierreño', 'corridos bélicos', 'música mexicana']",1959017.0,b5b5afdc-a758-400b-8f0b-6952d710fcda,Person,,,1959,,False
0mA4dkNGiN4fqTBi2SLlAv,Edgardo Nuñez,"['corrido', 'corridos bélicos', 'corridos tumbados', 'sad sierreño', 'electro corridos', 'dembow belico', 'banda', 'sierreño', 'música mexicana']",2778097.0,b5b5afdc-a758-400b-8f0b-6952d710fcda,Person,,,1959,,False
1ZMJSCQw8DIefcLb1FIpY0,Los Dareyes De La Sierra,"['corrido', 'corridos bélicos', 'corridos tumbados', 'sierreño', 'electro corridos', 'dembow belico', 'banda', 'música mexicana']",2155599.0,5f08d634-2080-4166-b006-de456009f43f,Group,,,1997,,False
7oXyXDUyxRjYXWC5L5EuGy,FendiDa Rappa,[],54199.0,e0c2c7bb-14e1-402e-bdbe-05fd8ef9b475,Person,,,1995-09-27,,False
3BAgmPNIK5IJl7zMK1wvMA,That Mexican OT,[],1316077.0,115dc8c9-cb04-4dd6-859e-39739eb57215,Person,US,,1999-02-02,US rapper from Texas,False
0k7Xl1pqI3tu8sSEjo5oEg,Paul Wall,"['southern hip hop', 'crunk']",925960.0,ba550d0e-adac-4864-b88b-407cab5e76af,Person,GB,,1942-06-18,The Beatles,False
7xsuKSqVVN2JzUIpZV0GeW,DRODi,[],31006.0,76a23927-6cb5-4561-9c7f-925628166996,Person,US,,,,False
4PNHuWkk4ee6R8WEhFVPf5,NoCap,[],1562374.0,319f70f9-7ca3-4fa8-bcda-c06ba3f9ba30,Person,US,,,,False
